crosswalk_id,tube,on,off,distance
06-0000041530,우장산,13611.076923076924,13370.076923076924,620.6666798393321
06-0000049663,우장산,13611.076923076924,13370.076923076924,620.763677139049
06-0000027412,염창,16735.410256410258,16139.615384615385,620.7682374620842
06-0000049672,양천향교,8965.923076923076,9118.794871794871,621.2265041557482
06-0000015691,화곡,27246.28205128205,25422.128205128207,622.1895592638147
06-0000013516,신방화,6518.641025641025,6320.307692307692,622.4044812040374
06-0000025951,까치산,27313.358974358973,26170.25641025641,622.8980264802732
06-0000050671,발산,19879.82051282051,20772.97435897436,623.3503650135965
06-0000012134,화곡,27246.28205128205,25422.128205128207,623.6416322381274
06-0000012133,화곡,27246.28205128205,25422.128205128207,623.9441863279925
06-0000045806,신방화,6518.641025641025,6320.307692307692,624.7976030512924
06-0000050942,우장산,13611.076923076924,13370.076923076924,625.1388048384658
06-0000040060,양천향교,8965.923076923076,9118.794871794871,625.1596613268956
06-0000037790,마곡나루,21288.871794871797,20787.07692307692,625.4393713161264
06-0000037839,가양,20669.30769230769,20122.74358974359,625.4483004225314
06-0000027800,가양,20669.30769230769,20122.74358974359,625.905966502313
06-0000045808,신방화,6518.641025641025,6320.307692307692,626.1243187083647
06-0000011835,등촌,10748.333333333334,10268.076923076924,626.1394636817593
06-0000051819,화곡,27246.28205128205,25422.128205128207,626.5434324292386
06-0000049542,양천향교,8965.923076923076,9118.794871794871,626.7107182269758
06-0000049573,마곡나루,21288.871794871797,20787.07692307692,627.1157395471064
06-0000045719,마곡나루,21288.871794871797,20787.07692307692,627.1224334765676
06-0000041704,화곡,27246.28205128205,25422.128205128207,627.322953267479
06-0000049541,양천향교,8965.923076923076,9118.794871794871,627.5150880563228
06-0000040246,가양,20669.30769230769,20122.74358974359,627.930975615643
06-0000050673,마곡,9872.205128205129,9996.28205128205,628.5698895072619
06-0000013751,양천향교,8965.923076923076,9118.794871794871,628.5715092644739
06-0000049662,우장산,13611.076923076924,13370.076923076924,628.6624507892516
06-0000034361,우장산,13611.076923076924,13370.076923076924,628.682047811743
06-0000041172,신방화,6518.641025641025,6320.307692307692,628.8429036589893
06-0000015715,가양,20669.30769230769,20122.74358974359,629.1391039867697
06-0000049655,우장산,13611.076923076924,13370.076923076924,629.9901368485996
06-0000027782,우장산,13611.076923076924,13370.076923076924,630.3016323987715
06-0000049661,우장산,13611.076923076924,13370.076923076924,630.788308969575
06-0000035129,우장산,13611.076923076924,13370.076923076924,631.3285658155575
06-0000012135,화곡,27246.28205128205,25422.128205128207,631.6258873293733
06-0000041532,양천향교,8965.923076923076,9118.794871794871,632.0011819804232
06-0000019846,등촌,10748.333333333334,10268.076923076924,632.278521131803
06-0000013139,가양,20669.30769230769,20122.74358974359,632.7048816451368
06-0000014174,양천향교,8965.923076923076,9118.794871794871,633.2629643843655
06-0000013102,송정,6145.179487179487,5809.076923076923,633.3569917906515
06-0000012136,화곡,27246.28205128205,25422.128205128207,633.628603994007
06-0000039745,가양,20669.30769230769,20122.74358974359,633.7983134241658
06-0000048801,신방화,6518.641025641025,6320.307692307692,633.8558255750742
06-0000019865,가양,20669.30769230769,20122.74358974359,633.9304328634303
06-0000045807,신방화,6518.641025641025,6320.307692307692,634.1140990019305
06-0000003362,화곡,27246.28205128205,25422.128205128207,634.3258560318828
06-0000036926,가양,20669.30769230769,20122.74358974359,635.7755639809117
06-0000045813,송정,6145.179487179487,5809.076923076923,635.8868466591168
06-0000049653,우장산,13611.076923076924,13370.076923076924,636.24569041725
06-0000045805,신방화,6518.641025641025,6320.307692307692,636.3409566133785
06-0000038498,우장산,13611.076923076924,13370.076923076924,637.5053010953862
06-0000030980,우장산,13611.076923076924,13370.076923076924,637.5149618801362
06-0000025957,가양,20669.30769230769,20122.74358974359,637.8735701161577
06-0000041163,신방화,6518.641025641025,6320.307692307692,638.0270107337581
06-0000045722,마곡나루,21288.871794871797,20787.07692307692,638.3839556298159
06-0000039193,화곡,27246.28205128205,25422.128205128207,639.3454353857514
06-0000019535,가양,20669.30769230769,20122.74358974359,639.5031462919042
06-0000027793,가양,20669.30769230769,20122.74358974359,640.3352189566872
06-0000039067,우장산,13611.076923076924,13370.076923076924,641.7207507178491
06-0000003363,화곡,27246.28205128205,25422.128205128207,641.7384024158987
06-0000013571,가양,20669.30769230769,20122.74358974359,642.099530557452
06-0000041171,신방화,6518.641025641025,6320.307692307692,642.2465806963924
06-0000011882,우장산,13611.076923076924,13370.076923076924,642.2814167987805
06-0000013280,가양,20669.30769230769,20122.74358974359,642.5833167808213
06-0000028080,가양,20669.30769230769,20122.74358974359,643.0961370614173
06-0000013281,가양,20669.30769230769,20122.74358974359,643.1465000817923
06-0000049499,양천향교,8965.923076923076,9118.794871794871,643.3152643885791
06-0000041170,신방화,6518.641025641025,6320.307692307692,643.4522193121032
06-0000012364,우장산,13611.076923076924,13370.076923076924,643.5728418673133
06-0000028881,가양,20669.30769230769,20122.74358974359,644.0566437475777
06-0000027783,우장산,13611.076923076924,13370.076923076924,644.3208330417017
06-0000012362,우장산,13611.076923076924,13370.076923076924,644.8256891632905
06-0000021802,가양,20669.30769230769,20122.74358974359,645.2860158375726
06-0000012152,양천향교,8965.923076923076,9118.794871794871,645.4144577349585
06-0000013574,가양,20669.30769230769,20122.74358974359,645.750531425873
06-0000024363,송정,6145.179487179487,5809.076923076923,645.8379309931972
06-0000024777,화곡,27246.28205128205,25422.128205128207,646.2767179846362
06-0000039744,가양,20669.30769230769,20122.74358974359,646.4271256229957
06-0000028759,우장산,13611.076923076924,13370.076923076924,646.5370524168836
06-0000045720,마곡나루,21288.871794871797,20787.07692307692,646.6832468092654
06-0000025095,양천향교,8965.923076923076,9118.794871794871,646.8438702395381
06-0000050948,가양,20669.30769230769,20122.74358974359,647.6286365855668
06-0000051453,가양,20669.30769230769,20122.74358974359,647.660162924262
06-0000052715,화곡,27246.28205128205,25422.128205128207,648.6119835154103
06-0000027798,가양,20669.30769230769,20122.74358974359,648.7971699582345
06-0000015733,신방화,6518.641025641025,6320.307692307692,648.9172948713585
06-0000052716,화곡,27246.28205128205,25422.128205128207,649.3716221909012
06-0000049608,양천향교,8965.923076923076,9118.794871794871,650.1110754920642
06-0000049644,마곡나루,21288.871794871797,20787.07692307692,651.038243024856
06-0000003364,화곡,27246.28205128205,25422.128205128207,651.7787176481775
06-0000049303,우장산,13611.076923076924,13370.076923076924,652.0441553919927
06-0000024778,화곡,27246.28205128205,25422.128205128207,652.2494499275592
06-0000028802,마곡,9872.205128205129,9996.28205128205,652.4450518105285
06-0000012456,화곡,27246.28205128205,25422.128205128207,652.4842255768127
06-0000049543,양천향교,8965.923076923076,9118.794871794871,652.5043798834552
06-0000049664,양천향교,8965.923076923076,9118.794871794871,653.2675408096923
06-0000025952,까치산,27313.358974358973,26170.25641025641,654.3618858882351
06-0000024779,화곡,27246.28205128205,25422.128205128207,654.4475400790282
06-0000013279,가양,20669.30769230769,20122.74358974359,654.9038624385173
06-0000027799,가양,20669.30769230769,20122.74358974359,654.9058275350654
06-0000049605,양천향교,8965.923076923076,9118.794871794871,655.2205737484132
06-0000013282,가양,20669.30769230769,20122.74358974359,655.8381075697347
06-0000012147,우장산,13611.076923076924,13370.076923076924,656.6704346849496
06-0000030483,우장산,13611.076923076924,13370.076923076924,657.4796254406443
06-0000041174,신방화,6518.641025641025,6320.307692307692,657.6130865342292
06-0000045721,마곡나루,21288.871794871797,20787.07692307692,657.8340998146131
06-0000041169,신방화,6518.641025641025,6320.307692307692,657.8595353390051
06-0000030284,화곡,27246.28205128205,25422.128205128207,658.2463287133896
06-0000013515,신방화,6518.641025641025,6320.307692307692,658.9805575821416
06-0000027797,가양,20669.30769230769,20122.74358974359,659.9250084580472
06-0000018739,가양,20669.30769230769,20122.74358974359,660.905588660448
06-0000012597,화곡,27246.28205128205,25422.128205128207,661.2156447995856
06-0000028803,마곡,9872.205128205129,9996.28205128205,661.5991696946666
06-0000049170,우장산,13611.076923076924,13370.076923076924,661.6341445503973
06-0000026759,양천향교,8965.923076923076,9118.794871794871,661.8782707042172
06-0000031629,가양,20669.30769230769,20122.74358974359,661.9060958871687
06-0000014173,양천향교,8965.923076923076,9118.794871794871,662.4415934287786
06-0000041164,신방화,6518.641025641025,6320.307692307692,662.665472026424
06-0000013514,신방화,6518.641025641025,6320.307692307692,662.6657896255318
06-0000028771,발산,19879.82051282051,20772.97435897436,662.8314877046269
06-0000027409,등촌,10748.333333333334,10268.076923076924,663.0916275782575
06-0000039222,화곡,27246.28205128205,25422.128205128207,663.2096420477711
06-0000049607,양천향교,8965.923076923076,9118.794871794871,663.4892795326715
06-0000028761,우장산,13611.076923076924,13370.076923076924,663.7971934849572
06-0000028796,마곡,9872.205128205129,9996.28205128205,663.9569171021319
06-0000045731,마곡나루,21288.871794871797,20787.07692307692,665.194692002339
06-0000013572,가양,20669.30769230769,20122.74358974359,665.2705749839836
06-0000012148,우장산,13611.076923076924,13370.076923076924,665.4703206129009
06-0000012155,양천향교,8965.923076923076,9118.794871794871,667.4699787778102
06-0000028794,마곡,9872.205128205129,9996.28205128205,668.1097651170348
06-0000012363,우장산,13611.076923076924,13370.076923076924,668.6524341158048
06-0000050672,마곡,9872.205128205129,9996.28205128205,668.7134602554022
06-0000041364,우장산,13611.076923076924,13370.076923076924,669.1081560846374
06-0000015713,송정,6145.179487179487,5809.076923076923,669.3000226657275
06-0000013513,신방화,6518.641025641025,6320.307692307692,669.4595458915628
06-0000045702,양천향교,8965.923076923076,9118.794871794871,669.6282737260022
06-0000013274,가양,20669.30769230769,20122.74358974359,669.6375744108705
06-0000012859,양천향교,8965.923076923076,9118.794871794871,670.0030403068088
06-0000012149,우장산,13611.076923076924,13370.076923076924,670.4410481371341
06-0000050944,양천향교,8965.923076923076,9118.794871794871,670.4796988387135
06-0000049606,양천향교,8965.923076923076,9118.794871794871,670.5594488595294
06-0000049539,우장산,13611.076923076924,13370.076923076924,670.6192619123789
06-0000045703,양천향교,8965.923076923076,9118.794871794871,671.1480826063852
06-0000038599,신방화,6518.641025641025,6320.307692307692,671.1835615586646
06-0000024547,까치산,27313.358974358973,26170.25641025641,671.2814029301388
06-0000012888,까치산,27313.358974358973,26170.25641025641,671.3829930364009
06-0000014172,양천향교,8965.923076923076,9118.794871794871,671.41342944075
06-0000028760,우장산,13611.076923076924,13370.076923076924,671.5464516020626
06-0000030702,신방화,6518.641025641025,6320.307692307692,671.7671607770735
06-0000025618,염창,16735.410256410258,16139.615384615385,671.9450671619006
06-0000027408,등촌,10748.333333333334,10268.076923076924,672.1422745616035
06-0000027410,등촌,10748.333333333334,10268.076923076924,672.4318472648848
06-0000041168,신방화,6518.641025641025,6320.307692307692,673.7536058411223
06-0000049531,우장산,13611.076923076924,13370.076923076924,674.2637218857867
06-0000049099,마곡나루,21288.871794871797,20787.07692307692,674.7894026469363
06-0000012143,우장산,13611.076923076924,13370.076923076924,675.6400183186715
06-0000019849,등촌,10748.333333333334,10268.076923076924,676.7431513419565
06-0000028757,발산,19879.82051282051,20772.97435897436,676.8580833651916
06-0000050022,우장산,13611.076923076924,13370.076923076924,677.2310308313491
06-0000050032,화곡,27246.28205128205,25422.128205128207,677.6496850085069
06-0000013276,가양,20669.30769230769,20122.74358974359,677.7199863078547
06-0000030703,신방화,6518.641025641025,6320.307692307692,678.7688274200112
06-0000028102,화곡,27246.28205128205,25422.128205128207,678.8096964064995
06-0000013012,가양,20669.30769230769,20122.74358974359,678.8852640391965
06-0000046872,화곡,27246.28205128205,25422.128205128207,678.9896302589699
06-0000028756,발산,19879.82051282051,20772.97435897436,679.9769274719753
06-0000026763,신방화,6518.641025641025,6320.307692307692,680.1797069181457
06-0000028763,마곡,9872.205128205129,9996.28205128205,680.4653253939057
06-0000039757,가양,20669.30769230769,20122.74358974359,680.5539739817049
06-0000038598,신방화,6518.641025641025,6320.307692307692,680.7947778110967
06-0000036927,가양,20669.30769230769,20122.74358974359,680.9373867706393
06-0000049641,마곡나루,21288.871794871797,20787.07692307692,681.3927374475886
06-0000027411,등촌,10748.333333333334,10268.076923076924,681.6628030346068
06-0000013573,가양,20669.30769230769,20122.74358974359,681.727583874224
06-0000033823,까치산,27313.358974358973,26170.25641025641,681.7781560193569
06-0000050731,양천향교,8965.923076923076,9118.794871794871,681.9725783453324
06-0000048567,양천향교,8965.923076923076,9118.794871794871,682.0339531382222
06-0000021798,가양,20669.30769230769,20122.74358974359,682.7384281103504
06-0000038600,신방화,6518.641025641025,6320.307692307692,682.7484794523579
06-0000049104,마곡나루,21288.871794871797,20787.07692307692,682.7537726731597
06-0000013142,가양,20669.30769230769,20122.74358974359,683.080077047041
06-0000049451,마곡나루,21288.871794871797,20787.07692307692,683.1021482243094
06-0000045699,양천향교,8965.923076923076,9118.794871794871,683.1408587014803
06-0000049098,마곡나루,21288.871794871797,20787.07692307692,683.1658167989835
06-0000037803,우장산,13611.076923076924,13370.076923076924,683.215786771667
06-0000047931,양천향교,8965.923076923076,9118.794871794871,684.0552732303987
06-0000045698,양천향교,8965.923076923076,9118.794871794871,684.2481296047924
06-0000030981,우장산,13611.076923076924,13370.076923076924,684.8028315779652
06-0000021799,가양,20669.30769230769,20122.74358974359,685.1589378236569
06-0000033824,까치산,27313.358974358973,26170.25641025641,685.2459347567453
06-0000028762,마곡,9872.205128205129,9996.28205128205,685.2795274674504
06-0000013140,가양,20669.30769230769,20122.74358974359,685.8815225711119
06-0000049103,우장산,13611.076923076924,13370.076923076924,686.1833221031204
06-0000013567,가양,20669.30769230769,20122.74358974359,686.4417671093341
06-0000012144,우장산,13611.076923076924,13370.076923076924,686.7928037902685
06-0000025617,염창,16735.410256410258,16139.615384615385,688.0729606149226
06-0000049100,마곡나루,21288.871794871797,20787.07692307692,688.375914643739
06-0000028772,마곡,9872.205128205129,9996.28205128205,688.9129713159926
06-0000045225,가양,20669.30769230769,20122.74358974359,689.0914793850768
06-0000045660,신방화,6518.641025641025,6320.307692307692,689.3993659067683
06-0000051244,가양,20669.30769230769,20122.74358974359,689.8652901745984
06-0000051243,가양,20669.30769230769,20122.74358974359,690.0755171296928
06-0000049530,우장산,13611.076923076924,13370.076923076924,690.211434011612
06-0000012146,우장산,13611.076923076924,13370.076923076924,690.294173308803
06-0000013099,송정,6145.179487179487,5809.076923076923,692.3265564629901
06-0000028774,발산,19879.82051282051,20772.97435897436,693.4110458641455
06-0000037802,우장산,13611.076923076924,13370.076923076924,693.7893566851923
06-0000039074,우장산,13611.076923076924,13370.076923076924,694.6811485013958
06-0000012121,우장산,13611.076923076924,13370.076923076924,694.9509571430709
06-0000013218,양천향교,8965.923076923076,9118.794871794871,695.319231208219
06-0000013568,가양,20669.30769230769,20122.74358974359,696.4105884299955
06-0000045700,양천향교,8965.923076923076,9118.794871794871,696.9452341165874
06-0000052144,양천향교,8965.923076923076,9118.794871794871,697.0484622544797
06-0000045658,신방화,6518.641025641025,6320.307692307692,697.1867436024357
06-0000037899,등촌,10748.333333333334,10268.076923076924,697.1930991524257
06-0000013100,송정,6145.179487179487,5809.076923076923,697.8707488664965
06-0000045730,마곡나루,21288.871794871797,20787.07692307692,698.0696957874062
06-0000045701,양천향교,8965.923076923076,9118.794871794871,698.1823125843916
06-0000030697,화곡,27246.28205128205,25422.128205128207,698.2802257911346
06-0000049503,양천향교,8965.923076923076,9118.794871794871,698.2836727670838
06-0000028773,발산,19879.82051282051,20772.97435897436,698.792405355883
06-0000013055,방화,6402.48717948718,6107.538461538462,698.8277409334489
06-0000045659,신방화,6518.641025641025,6320.307692307692,699.8030067808797
06-0000013143,가양,20669.30769230769,20122.74358974359,700.429053868508
06-0000013278,가양,20669.30769230769,20122.74358974359,700.5176823212665
06-0000049501,양천향교,8965.923076923076,9118.794871794871,700.5361901715947
06-0000049500,양천향교,8965.923076923076,9118.794871794871,700.6192890825313
06-0000012861,양천향교,8965.923076923076,9118.794871794871,700.8606268131714
06-0000028775,발산,19879.82051282051,20772.97435897436,701.1138056882626
06-0000049102,마곡나루,21288.871794871797,20787.07692307692,701.5130804393165
06-0000049106,마곡나루,21288.871794871797,20787.07692307692,701.567453522048
06-0000049502,양천향교,8965.923076923076,9118.794871794871,701.6772012250706
06-0000013141,가양,20669.30769230769,20122.74358974359,701.8245670180838
06-0000045844,송정,6145.179487179487,5809.076923076923,702.4715954175716
06-0000038072,마곡,9872.205128205129,9996.28205128205,702.4910142794487
06-0000049675,우장산,13611.076923076924,13370.076923076924,702.5901916606632
06-0000012145,우장산,13611.076923076924,13370.076923076924,702.6326854788351
06-0000032381,우장산,13611.076923076924,13370.076923076924,703.5727818668098
06-0000013098,송정,6145.179487179487,5809.076923076923,703.6954602682434
06-0000013054,방화,6402.48717948718,6107.538461538462,704.052507059063
06-0000044936,송정,6145.179487179487,5809.076923076923,704.2933325860254
06-0000013277,가양,20669.30769230769,20122.74358974359,705.4578154914615
06-0000024780,화곡,27246.28205128205,25422.128205128207,705.8877861568012
06-0000013566,가양,20669.30769230769,20122.74358974359,706.0910266271202
06-0000030979,발산,19879.82051282051,20772.97435897436,706.2751519371413
06-0000028104,화곡,27246.28205128205,25422.128205128207,706.7297080653366
06-0000024776,화곡,27246.28205128205,25422.128205128207,707.5589915975155
06-0000029537,우장산,13611.076923076924,13370.076923076924,707.7910136240242
06-0000045804,신방화,6518.641025641025,6320.307692307692,708.5926532330649
06-0000013045,마곡,9872.205128205129,9996.28205128205,708.6901332512628
06-0000013044,발산,19879.82051282051,20772.97435897436,708.7579898637746
06-0000052821,우장산,13611.076923076924,13370.076923076924,708.9225500006278
06-0000028101,화곡,27246.28205128205,25422.128205128207,709.1664815642189
06-0000049101,마곡나루,21288.871794871797,20787.07692307692,709.5871104414559
06-0000045863,마곡나루,21288.871794871797,20787.07692307692,710.8500790320326
06-0000012444,화곡,27246.28205128205,25422.128205128207,710.9729170672287
06-0000012073,화곡,27246.28205128205,25422.128205128207,711.7823345836276
06-0000045704,양천향교,8965.923076923076,9118.794871794871,711.8025789866031
06-0000012860,양천향교,8965.923076923076,9118.794871794871,711.8158916766731
06-0000030704,신방화,6518.641025641025,6320.307692307692,712.4899180929981
06-0000049656,우장산,13611.076923076924,13370.076923076924,712.7533420217956
06-0000024633,우장산,13611.076923076924,13370.076923076924,713.0254063215832
06-0000045727,우장산,13611.076923076924,13370.076923076924,713.4984636878735
06-0000045656,신방화,6518.641025641025,6320.307692307692,713.8077552036773
06-0000013506,방화,6402.48717948718,6107.538461538462,714.0603422154371
06-0000024667,까치산,27313.358974358973,26170.25641025641,714.3122543878223
06-0000012447,화곡,27246.28205128205,25422.128205128207,714.3698115887634
06-0000024774,화곡,27246.28205128205,25422.128205128207,714.4455568724077
06-0000049657,마곡나루,21288.871794871797,20787.07692307692,714.5276889560971
06-0000012443,화곡,27246.28205128205,25422.128205128207,715.4252307623681
06-0000013569,가양,20669.30769230769,20122.74358974359,715.5937590176591
06-0000049105,마곡나루,21288.871794871797,20787.07692307692,716.1253141277629
06-0000051661,화곡,27246.28205128205,25422.128205128207,716.7489042153942
06-0000024781,화곡,27246.28205128205,25422.128205128207,716.9093080830883
06-0000012583,화곡,27246.28205128205,25422.128205128207,716.9180286861396
06-0000045865,마곡나루,21288.871794871797,20787.07692307692,717.5771289252252
06-0000045728,우장산,13611.076923076924,13370.076923076924,717.9629921945084
06-0000024775,화곡,27246.28205128205,25422.128205128207,719.0177879776786
06-0000014505,양천향교,8965.923076923076,9118.794871794871,719.2694735518212
06-0000049665,양천향교,8965.923076923076,9118.794871794871,719.3744129272361
06-0000045729,우장산,13611.076923076924,13370.076923076924,719.6290692131072
06-0000036880,까치산,27313.358974358973,26170.25641025641,719.7854406288196
06-0000045657,신방화,6518.641025641025,6320.307692307692,721.2175009411018
06-0000024632,우장산,13611.076923076924,13370.076923076924,722.8023786752757
06-0000045864,마곡나루,21288.871794871797,20787.07692307692,723.092133799383
06-0000052826,화곡,27246.28205128205,25422.128205128207,723.1735446336505
06-0000039753,가양,20669.30769230769,20122.74358974359,724.2341604834224
06-0000049659,양천향교,8965.923076923076,9118.794871794871,724.5884644452073
06-0000013053,방화,6402.48717948718,6107.538461538462,726.0599467555957
06-0000045868,마곡나루,21288.871794871797,20787.07692307692,726.7806327991324
06-0000045655,신방화,6518.641025641025,6320.307692307692,726.9172838808672
06-0000030705,신방화,6518.641025641025,6320.307692307692,727.418257885156
06-0000011416,우장산,13611.076923076924,13370.076923076924,728.2655597088834
06-0000045869,마곡나루,21288.871794871797,20787.07692307692,729.8828915946633
06-0000012867,양천향교,8965.923076923076,9118.794871794871,730.9564504725108
06-0000039754,가양,20669.30769230769,20122.74358974359,732.2068915456807
06-0000028079,가양,20669.30769230769,20122.74358974359,733.0143814725049
06-0000039756,양천향교,8965.923076923076,9118.794871794871,733.2069720791075
06-0000012386,우장산,13611.076923076924,13370.076923076924,733.8131083344872
06-0000045705,양천향교,8965.923076923076,9118.794871794871,734.6650271660824
06-0000045867,마곡나루,21288.871794871797,20787.07692307692,734.9047506376598
06-0000023334,가양,20669.30769230769,20122.74358974359,735.9747265925924
06-0000045871,마곡나루,21288.871794871797,20787.07692307692,737.3276940730648
06-0000024648,가양,20669.30769230769,20122.74358974359,738.8583927941347
06-0000034373,등촌,10748.333333333334,10268.076923076924,740.6195625750202
06-0000013117,송정,6145.179487179487,5809.076923076923,742.0358962585029
06-0000011812,화곡,27246.28205128205,25422.128205128207,742.5084709544511
06-0000022980,가양,20669.30769230769,20122.74358974359,742.9057325543698
06-0000049660,우장산,13611.076923076924,13370.076923076924,743.2500667315613
06-0000045812,신방화,6518.641025641025,6320.307692307692,743.3723039728242
06-0000012120,까치산,27313.358974358973,26170.25641025641,743.5707773534662
06-0000049666,우장산,13611.076923076924,13370.076923076924,743.793741107242
06-0000014504,양천향교,8965.923076923076,9118.794871794871,744.4780762701729
06-0000013013,가양,20669.30769230769,20122.74358974359,744.9784060817576
06-0000014511,양천향교,8965.923076923076,9118.794871794871,745.1405248406628
06-0000014161,양천향교,8965.923076923076,9118.794871794871,746.2432888112997
06-0000045811,신방화,6518.641025641025,6320.307692307692,747.0922356056088
06-0000045725,우장산,13611.076923076924,13370.076923076924,748.7890468017922
06-0000033805,가양,20669.30769230769,20122.74358974359,748.8847691742938
06-0000023871,송정,6145.179487179487,5809.076923076923,749.6355740283516
06-0000015760,양천향교,8965.923076923076,9118.794871794871,750.6114708039175
06-0000028776,발산,19879.82051282051,20772.97435897436,750.8865429355202
06-0000021801,가양,20669.30769230769,20122.74358974359,751.3605900531835
06-0000028778,발산,19879.82051282051,20772.97435897436,751.7048618935845
06-0000045726,우장산,13611.076923076924,13370.076923076924,752.2650251686905
06-0000045810,신방화,6518.641025641025,6320.307692307692,752.9181997510316
06-0000029763,마곡,9872.205128205129,9996.28205128205,752.953173909015
06-0000045873,신방화,6518.641025641025,6320.307692307692,754.2911313330515
06-0000014160,양천향교,8965.923076923076,9118.794871794871,754.3748494164377
06-0000050955,가양,20669.30769230769,20122.74358974359,754.538759940121
06-0000036770,까치산,27313.358974358973,26170.25641025641,755.051949508497
06-0000014512,양천향교,8965.923076923076,9118.794871794871,755.1829889633718
06-0000012122,까치산,27313.358974358973,26170.25641025641,755.1911428286274
06-0000045723,우장산,13611.076923076924,13370.076923076924,755.953190018533
06-0000013052,방화,6402.48717948718,6107.538461538462,756.3288574710731
06-0000014166,가양,20669.30769230769,20122.74358974359,756.610293908395
06-0000037835,양천향교,8965.923076923076,9118.794871794871,757.3798436512419
06-0000039075,양천향교,8965.923076923076,9118.794871794871,757.5486054084438
06-0000028876,신방화,6518.641025641025,6320.307692307692,758.008305746402
06-0000045874,신방화,6518.641025641025,6320.307692307692,759.2067837751891
06-0000045724,우장산,13611.076923076924,13370.076923076924,759.2568869830662
06-0000014167,양천향교,8965.923076923076,9118.794871794871,759.4952512771615
06-0000012075,화곡,27246.28205128205,25422.128205128207,760.1256651315347
06-0000050946,양천향교,8965.923076923076,9118.794871794871,760.1387305557619
06-0000034383,마곡나루,21288.871794871797,20787.07692307692,760.393526063565
06-0000014169,양천향교,8965.923076923076,9118.794871794871,760.921879686344
06-0000024362,송정,6145.179487179487,5809.076923076923,761.6954883906002
06-0000023873,송정,6145.179487179487,5809.076923076923,761.8345336719123
06-0000014503,양천향교,8965.923076923076,9118.794871794871,762.4932740150713
06-0000029769,마곡,9872.205128205129,9996.28205128205,763.1688972349316
06-0000014162,양천향교,8965.923076923076,9118.794871794871,763.1967238572824
06-0000035202,양천향교,8965.923076923076,9118.794871794871,764.3076707262666
06-0000045872,신방화,6518.641025641025,6320.307692307692,764.452298265648
06-0000019861,가양,20669.30769230769,20122.74358974359,764.7325358797078
06-0000035203,양천향교,8965.923076923076,9118.794871794871,764.8023404160768
06-0000015775,양천향교,8965.923076923076,9118.794871794871,764.9070837164334
06-0000012942,가양,20669.30769230769,20122.74358974359,765.4616523883368
06-0000050954,가양,20669.30769230769,20122.74358974359,766.4209297679105
06-0000036906,신방화,6518.641025641025,6320.307692307692,766.7304609427079
06-0000025514,등촌,10748.333333333334,10268.076923076924,766.8228844720604
06-0000014171,양천향교,8965.923076923076,9118.794871794871,766.91400038055
06-0000014501,양천향교,8965.923076923076,9118.794871794871,767.2057806177688
06-0000012940,양천향교,8965.923076923076,9118.794871794871,767.2364442336363
06-0000038979,가양,20669.30769230769,20122.74358974359,768.1852263902583
06-0000028812,발산,19879.82051282051,20772.97435897436,768.6533535011075
06-0000027110,방화,6402.48717948718,6107.538461538462,768.8514212091693
06-0000012941,양천향교,8965.923076923076,9118.794871794871,770.5486730164013
06-0000014168,양천향교,8965.923076923076,9118.794871794871,772.0757931124372
06-0000025500,양천향교,8965.923076923076,9118.794871794871,773.5174452536577
06-0000050947,양천향교,8965.923076923076,9118.794871794871,773.9337466308461
06-0000045875,신방화,6518.641025641025,6320.307692307692,774.3234539075116
06-0000047608,신방화,6518.641025641025,6320.307692307692,775.1070560176946
06-0000014170,양천향교,8965.923076923076,9118.794871794871,775.2341492831205
06-0000025866,송정,6145.179487179487,5809.076923076923,775.6780079994276
06-0000050375,송정,6145.179487179487,5809.076923076923,775.684723381681
06-0000050953,마곡,9872.205128205129,9996.28205128205,776.0171331486407
06-0000034375,양천향교,8965.923076923076,9118.794871794871,776.8262089387881
06-0000014502,양천향교,8965.923076923076,9118.794871794871,776.8814881296013
06-0000033826,까치산,27313.358974358973,26170.25641025641,777.8498216615848
06-0000024372,송정,6145.179487179487,5809.076923076923,777.9361030793019
06-0000013050,방화,6402.48717948718,6107.538461538462,779.017823733785
06-0000023874,송정,6145.179487179487,5809.076923076923,780.5928375163113
06-0000045706,양천향교,8965.923076923076,9118.794871794871,780.747067923931
06-0000033825,까치산,27313.358974358973,26170.25641025641,780.8092682150418
06-0000013669,등촌,10748.333333333334,10268.076923076924,781.9242931907763
06-0000024647,가양,20669.30769230769,20122.74358974359,783.1973618870629
06-0000013161,신방화,6518.641025641025,6320.307692307692,784.0090951126814
06-0000023321,마곡,9872.205128205129,9996.28205128205,784.1159705097743
06-0000038073,방화,6402.48717948718,6107.538461538462,785.0387817023603
06-0000045707,양천향교,8965.923076923076,9118.794871794871,785.6397447722516
06-0000014500,가양,20669.30769230769,20122.74358974359,787.3258273594539
06-0000024646,가양,20669.30769230769,20122.74358974359,787.7330327137709
06-0000013004,가양,20669.30769230769,20122.74358974359,792.6809174168623
06-0000012128,까치산,27313.358974358973,26170.25641025641,792.7808730446942
06-0000037836,양천향교,8965.923076923076,9118.794871794871,792.802066384826
06-0000013671,등촌,10748.333333333334,10268.076923076924,793.8787153421201
06-0000040549,신방화,6518.641025641025,6320.307692307692,794.3044453555669
06-0000013524,신방화,6518.641025641025,6320.307692307692,795.0011306467943
06-0000028777,발산,19879.82051282051,20772.97435897436,796.4057428676417
